Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
481656641,151,cuGetProcAddress,0,1376,29549,29549,20,mnistCUDNN_impr
481656889,140,cuGetProcAddress,0,1377,29549,29549,20,mnistCUDNN_impr
481657122,158,cuGetProcAddress,0,1378,29549,29549,20,mnistCUDNN_impr
481657376,141,cuGetProcAddress,0,1379,29549,29549,20,mnistCUDNN_impr
481657609,152,cuGetProcAddress,0,1380,29549,29549,20,mnistCUDNN_impr
481657857,160,cuGetProcAddress,0,1381,29549,29549,20,mnistCUDNN_impr
481658111,144,cuGetProcAddress,0,1382,29549,29549,20,mnistCUDNN_impr
481658355,175,cuGetProcAddress,0,1383,29549,29549,20,mnistCUDNN_impr
481658627,128,cuGetProcAddress,0,1384,29549,29549,20,mnistCUDNN_impr
481658873,126,cuGetProcAddress,0,1385,29549,29549,20,mnistCUDNN_impr
481659094,108,cuGetProcAddress,0,1386,29549,29549,20,mnistCUDNN_impr
481659299,85,cuGetProcAddress,0,1387,29549,29549,20,mnistCUDNN_impr
481659479,97,cuGetProcAddress,0,1388,29549,29549,20,mnistCUDNN_impr
481659679,189,cuGetProcAddress,0,1389,29549,29549,20,mnistCUDNN_impr
481659963,260,cuGetProcAddress,0,1390,29549,29549,20,mnistCUDNN_impr
481660319,175,cuGetProcAddress,0,1391,29549,29549,20,mnistCUDNN_impr
481660593,127,cuGetProcAddress,0,1392,29549,29549,20,mnistCUDNN_impr
481660812,115,cuGetProcAddress,0,1393,29549,29549,20,mnistCUDNN_impr
481661020,93,cuGetProcAddress,0,1394,29549,29549,20,mnistCUDNN_impr
481661207,116,cuGetProcAddress,0,1395,29549,29549,20,mnistCUDNN_impr
481661415,114,cuGetProcAddress,0,1396,29549,29549,20,mnistCUDNN_impr
481661623,487,cuGetProcAddress,0,1397,29549,29549,20,mnistCUDNN_impr
481662209,171,cuGetProcAddress,0,1398,29549,29549,20,mnistCUDNN_impr
481662482,156,cuGetProcAddress,0,1399,29549,29549,20,mnistCUDNN_impr
481662733,131,cuGetProcAddress,0,1400,29549,29549,20,mnistCUDNN_impr
481662956,162,cuGetProcAddress,0,1401,29549,29549,20,mnistCUDNN_impr
481663215,128,cuGetProcAddress,0,1402,29549,29549,20,mnistCUDNN_impr
481663437,145,cuGetProcAddress,0,1403,29549,29549,20,mnistCUDNN_impr
481663681,140,cuGetProcAddress,0,1404,29549,29549,20,mnistCUDNN_impr
481663918,121,cuGetProcAddress,0,1405,29549,29549,20,mnistCUDNN_impr
481664134,110,cuGetProcAddress,0,1406,29549,29549,20,mnistCUDNN_impr
481664341,120,cuGetProcAddress,0,1407,29549,29549,20,mnistCUDNN_impr
481664564,114,cuGetProcAddress,0,1408,29549,29549,20,mnistCUDNN_impr
481664776,113,cuGetProcAddress,0,1409,29549,29549,20,mnistCUDNN_impr
481664981,137,cuGetProcAddress,0,1410,29549,29549,20,mnistCUDNN_impr
481665211,135,cuGetProcAddress,0,1411,29549,29549,20,mnistCUDNN_impr
481665442,135,cuGetProcAddress,0,1412,29549,29549,20,mnistCUDNN_impr
481665669,93,cuGetProcAddress,0,1413,29549,29549,20,mnistCUDNN_impr
481665857,136,cuGetProcAddress,0,1414,29549,29549,20,mnistCUDNN_impr
481666088,122,cuGetProcAddress,0,1415,29549,29549,20,mnistCUDNN_impr
481666305,93,cuGetProcAddress,0,1416,29549,29549,20,mnistCUDNN_impr
481666494,122,cuGetProcAddress,0,1417,29549,29549,20,mnistCUDNN_impr
481666715,127,cuGetProcAddress,0,1418,29549,29549,20,mnistCUDNN_impr
481666953,178,cuGetProcAddress,0,1419,29549,29549,20,mnistCUDNN_impr
481667228,190,cuGetProcAddress,0,1420,29549,29549,20,mnistCUDNN_impr
481667516,107,cuGetProcAddress,0,1421,29549,29549,20,mnistCUDNN_impr
481667720,119,cuGetProcAddress,0,1422,29549,29549,20,mnistCUDNN_impr
481667935,168,cuGetProcAddress,0,1423,29549,29549,20,mnistCUDNN_impr
481668200,91,cuGetProcAddress,0,1424,29549,29549,20,mnistCUDNN_impr
481668385,126,cuGetProcAddress,0,1425,29549,29549,20,mnistCUDNN_impr
481668605,150,cuGetProcAddress,0,1426,29549,29549,20,mnistCUDNN_impr
481668851,170,cuGetProcAddress,0,1427,29549,29549,20,mnistCUDNN_impr
481669118,117,cuGetProcAddress,0,1428,29549,29549,20,mnistCUDNN_impr
481669333,108,cuGetProcAddress,0,1429,29549,29549,20,mnistCUDNN_impr
481669536,138,cuGetProcAddress,0,1430,29549,29549,20,mnistCUDNN_impr
481669774,172,cuGetProcAddress,0,1431,29549,29549,20,mnistCUDNN_impr
481670040,180,cuGetProcAddress,0,1432,29549,29549,20,mnistCUDNN_impr
481670316,133,cuGetProcAddress,0,1433,29549,29549,20,mnistCUDNN_impr
481670543,127,cuGetProcAddress,0,1434,29549,29549,20,mnistCUDNN_impr
481670764,158,cuGetProcAddress,0,1435,29549,29549,20,mnistCUDNN_impr
481671092,164,cuGetProcAddress,0,1436,29549,29549,20,mnistCUDNN_impr
481671352,125,cuGetProcAddress,0,1437,29549,29549,20,mnistCUDNN_impr
481671571,167,cuGetProcAddress,0,1438,29549,29549,20,mnistCUDNN_impr
481671831,115,cuGetProcAddress,0,1439,29549,29549,20,mnistCUDNN_impr
481672039,149,cuGetProcAddress,0,1440,29549,29549,20,mnistCUDNN_impr
481672286,118,cuGetProcAddress,0,1441,29549,29549,20,mnistCUDNN_impr
481672499,168,cuGetProcAddress,0,1442,29549,29549,20,mnistCUDNN_impr
481672764,93,cuGetProcAddress,0,1443,29549,29549,20,mnistCUDNN_impr
481672952,168,cuGetProcAddress,0,1444,29549,29549,20,mnistCUDNN_impr
481673218,141,cuGetProcAddress,0,1445,29549,29549,20,mnistCUDNN_impr
481673453,90,cuGetProcAddress,0,1446,29549,29549,20,mnistCUDNN_impr
481673639,115,cuGetProcAddress,0,1447,29549,29549,20,mnistCUDNN_impr
481673851,95,cuGetProcAddress,0,1448,29549,29549,20,mnistCUDNN_impr
481674040,77,cuGetProcAddress,0,1449,29549,29549,20,mnistCUDNN_impr
481674212,106,cuGetProcAddress,0,1450,29549,29549,20,mnistCUDNN_impr
481674403,88,cuGetProcAddress,0,1451,29549,29549,20,mnistCUDNN_impr
481674584,144,cuGetProcAddress,0,1452,29549,29549,20,mnistCUDNN_impr
481674838,174,cuGetProcAddress,0,1453,29549,29549,20,mnistCUDNN_impr
481675106,164,cuGetProcAddress,0,1454,29549,29549,20,mnistCUDNN_impr
481675367,142,cuGetProcAddress,0,1455,29549,29549,20,mnistCUDNN_impr
481675600,133,cuGetProcAddress,0,1456,29549,29549,20,mnistCUDNN_impr
481675828,105,cuGetProcAddress,0,1457,29549,29549,20,mnistCUDNN_impr
481676028,76,cuGetProcAddress,0,1458,29549,29549,20,mnistCUDNN_impr
481676195,143,cuGetProcAddress,0,1459,29549,29549,20,mnistCUDNN_impr
481676435,107,cuGetProcAddress,0,1460,29549,29549,20,mnistCUDNN_impr
481676638,90,cuGetProcAddress,0,1461,29549,29549,20,mnistCUDNN_impr
481676824,88,cuGetProcAddress,0,1462,29549,29549,20,mnistCUDNN_impr
481677009,88,cuGetProcAddress,0,1463,29549,29549,20,mnistCUDNN_impr
481677190,112,cuGetProcAddress,0,1464,29549,29549,20,mnistCUDNN_impr
481677757,116,cuGetProcAddress,0,1465,29549,29549,20,mnistCUDNN_impr
481678049,102,cuGetProcAddress,0,1466,29549,29549,20,mnistCUDNN_impr
481678245,93,cuGetProcAddress,0,1467,29549,29549,20,mnistCUDNN_impr
481678432,89,cuGetProcAddress,0,1468,29549,29549,20,mnistCUDNN_impr
481678614,80,cuGetProcAddress,0,1469,29549,29549,20,mnistCUDNN_impr
481678789,117,cuGetProcAddress,0,1470,29549,29549,20,mnistCUDNN_impr
481678999,106,cuGetProcAddress,0,1471,29549,29549,20,mnistCUDNN_impr
481679279,93,cuGetProcAddress,0,1472,29549,29549,20,mnistCUDNN_impr
481679464,91,cuGetProcAddress,0,1473,29549,29549,20,mnistCUDNN_impr
481679649,119,cuGetProcAddress,0,1474,29549,29549,20,mnistCUDNN_impr
481679868,108,cuGetProcAddress,0,1475,29549,29549,20,mnistCUDNN_impr
481680067,90,cuGetProcAddress,0,1476,29549,29549,20,mnistCUDNN_impr
481680248,83,cuGetProcAddress,0,1477,29549,29549,20,mnistCUDNN_impr
481680490,118,cuGetProcAddress,0,1478,29549,29549,20,mnistCUDNN_impr
481680703,114,cuGetProcAddress,0,1479,29549,29549,20,mnistCUDNN_impr
481680911,128,cuGetProcAddress,0,1480,29549,29549,20,mnistCUDNN_impr
481681133,152,cuGetProcAddress,0,1481,29549,29549,20,mnistCUDNN_impr
481681381,140,cuGetProcAddress,0,1482,29549,29549,20,mnistCUDNN_impr
481681615,157,cuGetProcAddress,0,1483,29549,29549,20,mnistCUDNN_impr
481681868,141,cuGetProcAddress,0,1484,29549,29549,20,mnistCUDNN_impr
481682174,112,cuGetProcAddress,0,1485,29549,29549,20,mnistCUDNN_impr
481682379,134,cuGetProcAddress,0,1486,29549,29549,20,mnistCUDNN_impr
481682622,105,cuGetProcAddress,0,1487,29549,29549,20,mnistCUDNN_impr
481682822,122,cuGetProcAddress,0,1488,29549,29549,20,mnistCUDNN_impr
481683041,118,cuGetProcAddress,0,1489,29549,29549,20,mnistCUDNN_impr
481683247,112,cuGetProcAddress,0,1490,29549,29549,20,mnistCUDNN_impr
481683470,107,cuGetProcAddress,0,1491,29549,29549,20,mnistCUDNN_impr
481683673,85,cuGetProcAddress,0,1492,29549,29549,20,mnistCUDNN_impr
481683853,109,cuGetProcAddress,0,1493,29549,29549,20,mnistCUDNN_impr
481684065,103,cuGetProcAddress,0,1494,29549,29549,20,mnistCUDNN_impr
481684264,117,cuGetProcAddress,0,1495,29549,29549,20,mnistCUDNN_impr
481684474,121,cuGetProcAddress,0,1496,29549,29549,20,mnistCUDNN_impr
481684687,98,cuGetProcAddress,0,1497,29549,29549,20,mnistCUDNN_impr
481686358,1122,cuInit,0,1499,29549,29549,20,mnistCUDNN_impr
481945375,740039801,cudaFree,0,1605,29549,29549,20,mnistCUDNN_impr
1222024529,15824,cudaMalloc,0,1622,29549,29549,20,mnistCUDNN_impr
1222041349,6421,cudaEventCreateWithFlags,0,1623,29549,29549,20,mnistCUDNN_impr
1222047913,349,cudaEventCreateWithFlags,0,1624,29549,29549,20,mnistCUDNN_impr
1222048396,616,cudaEventCreateWithFlags,0,1625,29549,29549,20,mnistCUDNN_impr
1222049128,367,cudaEventCreateWithFlags,0,1626,29549,29549,20,mnistCUDNN_impr
1222049622,351,cudaEventCreateWithFlags,0,1627,29549,29549,20,mnistCUDNN_impr
1222050083,343,cudaEventCreateWithFlags,0,1628,29549,29549,20,mnistCUDNN_impr
1222050531,336,cudaEventCreateWithFlags,0,1629,29549,29549,20,mnistCUDNN_impr
1222050974,339,cudaEventCreateWithFlags,0,1630,29549,29549,20,mnistCUDNN_impr
1222051568,4063,cudaMalloc,0,1631,29549,29549,20,mnistCUDNN_impr
1222055916,419,cudaEventCreateWithFlags,0,1632,29549,29549,20,mnistCUDNN_impr
1222056436,335,cudaEventCreateWithFlags,0,1633,29549,29549,20,mnistCUDNN_impr
1222056872,332,cudaEventCreateWithFlags,0,1634,29549,29549,20,mnistCUDNN_impr
1222057307,348,cudaEventCreateWithFlags,0,1635,29549,29549,20,mnistCUDNN_impr
1222057784,333,cudaEventCreateWithFlags,0,1636,29549,29549,20,mnistCUDNN_impr
1222058222,337,cudaEventCreateWithFlags,0,1637,29549,29549,20,mnistCUDNN_impr
1222058661,345,cudaEventCreateWithFlags,0,1638,29549,29549,20,mnistCUDNN_impr
1222059107,335,cudaEventCreateWithFlags,0,1639,29549,29549,20,mnistCUDNN_impr
1222059664,104515,cudaMalloc,0,1640,29549,29549,20,mnistCUDNN_impr
1222165189,1242,cudaEventCreateWithFlags,0,1641,29549,29549,20,mnistCUDNN_impr
1222166555,361,cudaEventCreateWithFlags,0,1642,29549,29549,20,mnistCUDNN_impr
1222247446,187699,cudaMalloc,0,1643,29549,29549,20,mnistCUDNN_impr
1222436772,11465,cudaMemcpy,0,1644,29549,29549,20,mnistCUDNN_impr
1222462797,9013,cudaMalloc,0,1645,29549,29549,20,mnistCUDNN_impr
1222472276,6185,cudaMemcpy,0,1646,29549,29549,20,mnistCUDNN_impr
1222524605,6588,cudaMalloc,0,1647,29549,29549,20,mnistCUDNN_impr
1222531614,8365,cudaMemcpy,0,1648,29549,29549,20,mnistCUDNN_impr
1222548504,7078,cudaMalloc,0,1649,29549,29549,20,mnistCUDNN_impr
1222556051,5344,cudaMemcpy,0,1650,29549,29549,20,mnistCUDNN_impr
1222619685,6342,cudaMalloc,0,1651,29549,29549,20,mnistCUDNN_impr
1222626479,11935,cudaMemcpy,0,1652,29549,29549,20,mnistCUDNN_impr
1222647270,4949,cudaMalloc,0,1653,29549,29549,20,mnistCUDNN_impr
1222652633,5085,cudaMemcpy,0,1654,29549,29549,20,mnistCUDNN_impr
1222766018,6377,cudaMalloc,0,1655,29549,29549,20,mnistCUDNN_impr
1222772954,14509,cudaMemcpy,0,1656,29549,29549,20,mnistCUDNN_impr
1222798732,4508,cudaMalloc,0,1657,29549,29549,20,mnistCUDNN_impr
1222803660,5447,cudaMemcpy,0,1658,29549,29549,20,mnistCUDNN_impr
1223002352,6617,cudaMalloc,0,1659,29549,29549,20,mnistCUDNN_impr
1223009462,20497,cudaMemcpy,0,1660,29549,29549,20,mnistCUDNN_impr
1223038784,4953,cudaMalloc,0,1661,29549,29549,20,mnistCUDNN_impr
1223044164,14639,cudaMemcpy,0,1662,29549,29549,20,mnistCUDNN_impr
1223421031,5863,cudaMalloc,0,1663,29549,29549,20,mnistCUDNN_impr
1223427372,47292,cudaMemcpy,0,1664,29549,29549,20,mnistCUDNN_impr
1223484075,4958,cudaMalloc,0,1665,29549,29549,20,mnistCUDNN_impr
1223489803,36838,cudaMemcpy,0,1666,29549,29549,20,mnistCUDNN_impr
1225133861,86404,cudaMalloc,0,1667,29549,29549,20,mnistCUDNN_impr
1225221904,263208,cudaMemcpy,0,1668,29549,29549,20,mnistCUDNN_impr
1225502473,8464,cudaMalloc,0,1669,29549,29549,20,mnistCUDNN_impr
1225511439,63525,cudaMemcpy,0,1670,29549,29549,20,mnistCUDNN_impr
1225652649,4889,cudaMalloc,0,1671,29549,29549,20,mnistCUDNN_impr
1225657934,28534,cudaMemcpy,0,1672,29549,29549,20,mnistCUDNN_impr
1225694143,5336,cudaMalloc,0,1673,29549,29549,20,mnistCUDNN_impr
1225699868,35305,cudaMemcpy,0,1674,29549,29549,20,mnistCUDNN_impr
1225744559,4509,cudaMalloc,0,1675,29549,29549,20,mnistCUDNN_impr
1225749473,5509,cudaMemcpy,0,1676,29549,29549,20,mnistCUDNN_impr
1225761379,4965,cudaMalloc,0,1677,29549,29549,20,mnistCUDNN_impr
1225766716,4514,cudaMemcpy,0,1678,29549,29549,20,mnistCUDNN_impr
1225921424,6999,cudaMalloc,0,1679,29549,29549,20,mnistCUDNN_impr
1225929310,8830,cudaMemcpy,0,1680,29549,29549,20,mnistCUDNN_impr
1226612385,7632,cudaMalloc,0,1681,29549,29549,20,mnistCUDNN_impr
1238530946,1228,cuGetProcAddress,0,1682,29549,29549,20,mnistCUDNN_impr
1238532768,540,cuGetProcAddress,0,1683,29549,29549,20,mnistCUDNN_impr
1238533426,118,cuGetProcAddress,0,1684,29549,29549,20,mnistCUDNN_impr
1238533641,396,cuGetProcAddress,0,1685,29549,29549,20,mnistCUDNN_impr
1238534150,302,cuGetProcAddress,0,1686,29549,29549,20,mnistCUDNN_impr
1238534548,276,cuGetProcAddress,0,1687,29549,29549,20,mnistCUDNN_impr
1238534923,302,cuGetProcAddress,0,1688,29549,29549,20,mnistCUDNN_impr
1238535332,255,cuGetProcAddress,0,1689,29549,29549,20,mnistCUDNN_impr
1238535686,216,cuGetProcAddress,0,1690,29549,29549,20,mnistCUDNN_impr
1238536001,326,cuGetProcAddress,0,1691,29549,29549,20,mnistCUDNN_impr
1238536423,257,cuGetProcAddress,0,1692,29549,29549,20,mnistCUDNN_impr
1238536782,279,cuGetProcAddress,0,1693,29549,29549,20,mnistCUDNN_impr
1238537161,237,cuGetProcAddress,0,1694,29549,29549,20,mnistCUDNN_impr
1238537496,369,cuGetProcAddress,0,1695,29549,29549,20,mnistCUDNN_impr
1238537962,262,cuGetProcAddress,0,1696,29549,29549,20,mnistCUDNN_impr
1238538321,216,cuGetProcAddress,0,1697,29549,29549,20,mnistCUDNN_impr
1238538644,164,cuGetProcAddress,0,1698,29549,29549,20,mnistCUDNN_impr
1238538906,218,cuGetProcAddress,0,1699,29549,29549,20,mnistCUDNN_impr
1238539219,346,cuGetProcAddress,0,1700,29549,29549,20,mnistCUDNN_impr
1238539665,224,cuGetProcAddress,0,1701,29549,29549,20,mnistCUDNN_impr
1238539988,121,cuGetProcAddress,0,1702,29549,29549,20,mnistCUDNN_impr
1238540220,230,cuGetProcAddress,0,1703,29549,29549,20,mnistCUDNN_impr
1238540553,397,cuGetProcAddress,0,1704,29549,29549,20,mnistCUDNN_impr
1238541054,161,cuGetProcAddress,0,1705,29549,29549,20,mnistCUDNN_impr
1238541314,234,cuGetProcAddress,0,1706,29549,29549,20,mnistCUDNN_impr
1238541645,115,cuGetProcAddress,0,1707,29549,29549,20,mnistCUDNN_impr
1238541854,103,cuGetProcAddress,0,1708,29549,29549,20,mnistCUDNN_impr
1238542051,165,cuGetProcAddress,0,1709,29549,29549,20,mnistCUDNN_impr
1238542314,89,cuGetProcAddress,0,1710,29549,29549,20,mnistCUDNN_impr
1238542506,189,cuGetProcAddress,0,1711,29549,29549,20,mnistCUDNN_impr
1238542793,103,cuGetProcAddress,0,1712,29549,29549,20,mnistCUDNN_impr
1238542992,104,cuGetProcAddress,0,1713,29549,29549,20,mnistCUDNN_impr
1238543196,164,cuGetProcAddress,0,1714,29549,29549,20,mnistCUDNN_impr
1238543459,151,cuGetProcAddress,0,1715,29549,29549,20,mnistCUDNN_impr
1238543709,286,cuGetProcAddress,0,1716,29549,29549,20,mnistCUDNN_impr
1238544167,205,cuGetProcAddress,0,1717,29549,29549,20,mnistCUDNN_impr
1238544472,123,cuGetProcAddress,0,1718,29549,29549,20,mnistCUDNN_impr
1238544692,269,cuGetProcAddress,0,1719,29549,29549,20,mnistCUDNN_impr
1238545063,215,cuGetProcAddress,0,1720,29549,29549,20,mnistCUDNN_impr
1238545376,109,cuGetProcAddress,0,1721,29549,29549,20,mnistCUDNN_impr
1238545580,153,cuGetProcAddress,0,1722,29549,29549,20,mnistCUDNN_impr
1238545851,114,cuGetProcAddress,0,1723,29549,29549,20,mnistCUDNN_impr
1238546061,86,cuGetProcAddress,0,1724,29549,29549,20,mnistCUDNN_impr
1238546244,203,cuGetProcAddress,0,1725,29549,29549,20,mnistCUDNN_impr
1238546542,166,cuGetProcAddress,0,1726,29549,29549,20,mnistCUDNN_impr
1238546812,209,cuGetProcAddress,0,1727,29549,29549,20,mnistCUDNN_impr
1238547114,192,cuGetProcAddress,0,1728,29549,29549,20,mnistCUDNN_impr
1238547401,235,cuGetProcAddress,0,1729,29549,29549,20,mnistCUDNN_impr
1238547721,142,cuGetProcAddress,0,1730,29549,29549,20,mnistCUDNN_impr
1238547958,170,cuGetProcAddress,0,1731,29549,29549,20,mnistCUDNN_impr
1238548224,90,cuGetProcAddress,0,1732,29549,29549,20,mnistCUDNN_impr
1238548409,327,cuGetProcAddress,0,1733,29549,29549,20,mnistCUDNN_impr
1238548831,182,cuGetProcAddress,0,1734,29549,29549,20,mnistCUDNN_impr
1238549114,170,cuGetProcAddress,0,1735,29549,29549,20,mnistCUDNN_impr
1238549386,150,cuGetProcAddress,0,1736,29549,29549,20,mnistCUDNN_impr
1238549632,86,cuGetProcAddress,0,1737,29549,29549,20,mnistCUDNN_impr
1238549814,84,cuGetProcAddress,0,1738,29549,29549,20,mnistCUDNN_impr
1238549996,154,cuGetProcAddress,0,1739,29549,29549,20,mnistCUDNN_impr
1238550246,88,cuGetProcAddress,0,1740,29549,29549,20,mnistCUDNN_impr
1238550427,241,cuGetProcAddress,0,1741,29549,29549,20,mnistCUDNN_impr
1238550764,120,cuGetProcAddress,0,1742,29549,29549,20,mnistCUDNN_impr
1238550979,208,cuGetProcAddress,0,1743,29549,29549,20,mnistCUDNN_impr
1238551286,134,cuGetProcAddress,0,1744,29549,29549,20,mnistCUDNN_impr
1238551517,168,cuGetProcAddress,0,1745,29549,29549,20,mnistCUDNN_impr
1238551784,118,cuGetProcAddress,0,1746,29549,29549,20,mnistCUDNN_impr
1238552000,207,cuGetProcAddress,0,1747,29549,29549,20,mnistCUDNN_impr
1238552305,155,cuGetProcAddress,0,1748,29549,29549,20,mnistCUDNN_impr
1238552559,174,cuGetProcAddress,0,1749,29549,29549,20,mnistCUDNN_impr
1238552831,121,cuGetProcAddress,0,1750,29549,29549,20,mnistCUDNN_impr
1238553057,106,cuGetProcAddress,0,1751,29549,29549,20,mnistCUDNN_impr
1238553258,94,cuGetProcAddress,0,1752,29549,29549,20,mnistCUDNN_impr
1238553447,152,cuGetProcAddress,0,1753,29549,29549,20,mnistCUDNN_impr
1238553696,132,cuGetProcAddress,0,1754,29549,29549,20,mnistCUDNN_impr
1238553923,221,cuGetProcAddress,0,1755,29549,29549,20,mnistCUDNN_impr
1238554250,100,cuGetProcAddress,0,1756,29549,29549,20,mnistCUDNN_impr
1238554444,206,cuGetProcAddress,0,1757,29549,29549,20,mnistCUDNN_impr
1238554746,202,cuGetProcAddress,0,1758,29549,29549,20,mnistCUDNN_impr
1238555041,202,cuGetProcAddress,0,1759,29549,29549,20,mnistCUDNN_impr
1238555341,175,cuGetProcAddress,0,1760,29549,29549,20,mnistCUDNN_impr
1238555615,120,cuGetProcAddress,0,1761,29549,29549,20,mnistCUDNN_impr
1238555829,103,cuGetProcAddress,0,1762,29549,29549,20,mnistCUDNN_impr
1238556030,532,cuGetProcAddress,0,1763,29549,29549,20,mnistCUDNN_impr
1238556658,221,cuGetProcAddress,0,1764,29549,29549,20,mnistCUDNN_impr
1238557033,155,cuGetProcAddress,0,1765,29549,29549,20,mnistCUDNN_impr
1238557284,113,cuGetProcAddress,0,1766,29549,29549,20,mnistCUDNN_impr
1238557494,112,cuGetProcAddress,0,1767,29549,29549,20,mnistCUDNN_impr
1238557698,149,cuGetProcAddress,0,1768,29549,29549,20,mnistCUDNN_impr
1238557938,82,cuGetProcAddress,0,1769,29549,29549,20,mnistCUDNN_impr
1238558130,108,cuGetProcAddress,0,1770,29549,29549,20,mnistCUDNN_impr
1238558333,91,cuGetProcAddress,0,1771,29549,29549,20,mnistCUDNN_impr
1238558518,97,cuGetProcAddress,0,1772,29549,29549,20,mnistCUDNN_impr
1238558712,99,cuGetProcAddress,0,1773,29549,29549,20,mnistCUDNN_impr
1238558902,96,cuGetProcAddress,0,1774,29549,29549,20,mnistCUDNN_impr
1238559098,84,cuGetProcAddress,0,1775,29549,29549,20,mnistCUDNN_impr
1238559278,94,cuGetProcAddress,0,1776,29549,29549,20,mnistCUDNN_impr
1238559469,143,cuGetProcAddress,0,1777,29549,29549,20,mnistCUDNN_impr
1238559709,232,cuGetProcAddress,0,1778,29549,29549,20,mnistCUDNN_impr
1238560034,100,cuGetProcAddress,0,1779,29549,29549,20,mnistCUDNN_impr
1238560225,103,cuGetProcAddress,0,1780,29549,29549,20,mnistCUDNN_impr
1238560424,102,cuGetProcAddress,0,1781,29549,29549,20,mnistCUDNN_impr
1238560620,100,cuGetProcAddress,0,1782,29549,29549,20,mnistCUDNN_impr
1238560813,90,cuGetProcAddress,0,1783,29549,29549,20,mnistCUDNN_impr
1238560997,144,cuGetProcAddress,0,1784,29549,29549,20,mnistCUDNN_impr
1238561240,72,cuGetProcAddress,0,1785,29549,29549,20,mnistCUDNN_impr
1238561408,169,cuGetProcAddress,0,1786,29549,29549,20,mnistCUDNN_impr
1238561673,98,cuGetProcAddress,0,1787,29549,29549,20,mnistCUDNN_impr
1238561865,130,cuGetProcAddress,0,1788,29549,29549,20,mnistCUDNN_impr
1238562090,102,cuGetProcAddress,0,1789,29549,29549,20,mnistCUDNN_impr
1238562303,159,cuGetProcAddress,0,1790,29549,29549,20,mnistCUDNN_impr
1238562564,84,cuGetProcAddress,0,1791,29549,29549,20,mnistCUDNN_impr
1238562741,153,cuGetProcAddress,0,1792,29549,29549,20,mnistCUDNN_impr
1238563001,88,cuGetProcAddress,0,1793,29549,29549,20,mnistCUDNN_impr
1238563183,92,cuGetProcAddress,0,1794,29549,29549,20,mnistCUDNN_impr
1238563367,93,cuGetProcAddress,0,1795,29549,29549,20,mnistCUDNN_impr
1238563552,171,cuGetProcAddress,0,1796,29549,29549,20,mnistCUDNN_impr
1238563908,88,cuGetProcAddress,0,1797,29549,29549,20,mnistCUDNN_impr
1238564096,119,cuGetProcAddress,0,1798,29549,29549,20,mnistCUDNN_impr
1238564314,106,cuGetProcAddress,0,1799,29549,29549,20,mnistCUDNN_impr
1238564525,95,cuGetProcAddress,0,1800,29549,29549,20,mnistCUDNN_impr
1238564732,74,cuGetProcAddress,0,1801,29549,29549,20,mnistCUDNN_impr
1238564901,81,cuGetProcAddress,0,1802,29549,29549,20,mnistCUDNN_impr
1238565075,76,cuGetProcAddress,0,1803,29549,29549,20,mnistCUDNN_impr
1238565250,114,cuGetProcAddress,0,1804,29549,29549,20,mnistCUDNN_impr
1238565461,99,cuGetProcAddress,0,1805,29549,29549,20,mnistCUDNN_impr
1238565653,94,cuGetProcAddress,0,1806,29549,29549,20,mnistCUDNN_impr
1238565840,88,cuGetProcAddress,0,1807,29549,29549,20,mnistCUDNN_impr
1238566030,247,cuGetProcAddress,0,1808,29549,29549,20,mnistCUDNN_impr
1238566363,182,cuGetProcAddress,0,1809,29549,29549,20,mnistCUDNN_impr
1238566645,89,cuGetProcAddress,0,1810,29549,29549,20,mnistCUDNN_impr
1238566827,92,cuGetProcAddress,0,1811,29549,29549,20,mnistCUDNN_impr
1238567025,101,cuGetProcAddress,0,1812,29549,29549,20,mnistCUDNN_impr
1238567221,173,cuGetProcAddress,0,1813,29549,29549,20,mnistCUDNN_impr
1238567485,207,cuGetProcAddress,0,1814,29549,29549,20,mnistCUDNN_impr
1238567799,111,cuGetProcAddress,0,1815,29549,29549,20,mnistCUDNN_impr
1238568006,80,cuGetProcAddress,0,1816,29549,29549,20,mnistCUDNN_impr
1238568181,116,cuGetProcAddress,0,1817,29549,29549,20,mnistCUDNN_impr
1238568388,171,cuGetProcAddress,0,1818,29549,29549,20,mnistCUDNN_impr
1238568662,111,cuGetProcAddress,0,1819,29549,29549,20,mnistCUDNN_impr
1238568863,121,cuGetProcAddress,0,1820,29549,29549,20,mnistCUDNN_impr
1238569090,151,cuGetProcAddress,0,1821,29549,29549,20,mnistCUDNN_impr
1238569335,94,cuGetProcAddress,0,1822,29549,29549,20,mnistCUDNN_impr
1238569525,144,cuGetProcAddress,0,1823,29549,29549,20,mnistCUDNN_impr
1238569764,138,cuGetProcAddress,0,1824,29549,29549,20,mnistCUDNN_impr
1238569994,141,cuGetProcAddress,0,1825,29549,29549,20,mnistCUDNN_impr
1238570226,103,cuGetProcAddress,0,1826,29549,29549,20,mnistCUDNN_impr
1238570423,104,cuGetProcAddress,0,1827,29549,29549,20,mnistCUDNN_impr
1238570620,173,cuGetProcAddress,0,1828,29549,29549,20,mnistCUDNN_impr
1238570884,110,cuGetProcAddress,0,1829,29549,29549,20,mnistCUDNN_impr
1238571080,175,cuGetProcAddress,0,1830,29549,29549,20,mnistCUDNN_impr
1238571349,122,cuGetProcAddress,0,1831,29549,29549,20,mnistCUDNN_impr
